Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_10A_0143,54,v,,UV,york:897264
Abp_Reg_10A_0144,55,r,,,york:897265
Abp_Reg_10A_0145,55,r,,UV,york:897266
Abp_Reg_10A_0146,55,v,,,york:897267
Abp_Reg_10A_0147,55,v,,UV,york:897268
Abp_Reg_10A_0148,56,r,,,york:897269
Abp_Reg_10A_0149,56,v,,,york:897270
Abp_Reg_10A_0150,57,r,,,york:897271
Abp_Reg_10A_0151,57,v,,,york:897272
Abp_Reg_10A_0152,,,Inside of trimmed back cover of limp parchment case,,york:897273
Abp_Reg_10A_0153,,,Inside of trimmed back cover of limp parchment case,UV,york:897274
Abp_Reg_10A_0154,,,Outside of trimmed back cover of limp parchment case,,york:897275
Abp_Reg_10A_0155,,,Outside of trimmed back cover of limp parchment case,UV,york:897276
Abp_Reg_10A_0156,,,Back flyleaf 3 (recto); Paper,,york:897277
Abp_Reg_10A_0157,,,Back flyleaf 3 (verso); Paper,,york:897278
Abp_Reg_10A_0158,,,Back flyleaf 2 (recto); Paper,,york:897279
Abp_Reg_10A_0159,,,Back flyleaf 2 (verso); Paper,,york:897280
Abp_Reg_10A_0160,,,Back flyleaf 1 (recto); Paper,,york:897281
Abp_Reg_10A_0161,,,Back flyleaf 1 (verso); Paper,,york:897282
Abp_Reg_10A_0162,,,Pastedown on inside of back board; Paper,,york:897283
Abp_Reg_10A_0163,,,Outside of back board,,york:897284
Abp_Reg_10A_2000,,,Colour reference image,,york:897285
